fuel_type,Tier,IMOSpeedCode,Load1,NO2_EF_ME,NO2_EF_AE,NO2_EF_AB
HFO,T1,H,0.21,9.8,13.0,2.1
HFO,T1,H,0.22,9.8,13.0,2.1
HFO,T1,H,0.23,9.8,13.0,2.1
HFO,T1,H,0.24,9.8,13.0,2.1
HFO,T1,H,0.25,9.8,13.0,2.1
HFO,T1,H,0.26,9.8,13.0,2.1
HFO,T1,H,0.27,9.8,13.0,2.1
HFO,T1,H,0.28,9.8,13.0,2.1
HFO,T1,H,0.29,9.8,13.0,2.1
HFO,T1,H,0.3,9.8,13.0,2.1
HFO,T1,H,0.31,9.8,13.0,2.1
HFO,T1,H,0.32,9.8,13.0,2.1
HFO,T1,H,0.33,9.8,13.0,2.1
HFO,T1,H,0.34,9.8,13.0,2.1
HFO,T1,H,0.35,9.8,13.0,2.1
HFO,T1,H,0.36,9.8,13.0,2.1
HFO,T1,H,0.37,9.8,13.0,2.1
HFO,T1,H,0.38,9.8,13.0,2.1
HFO,T1,H,0.39,9.8,13.0,2.1
HFO,T1,H,0.4,9.8,13.0,2.1
HFO,T1,H,0.41,9.8,13.0,2.1
HFO,T1,H,0.42,9.8,13.0,2.1
HFO,T1,H,0.43,9.8,13.0,2.1
HFO,T1,H,0.44,9.8,13.0,2.1
HFO,T1,H,0.45,9.8,13.0,2.1
HFO,T1,H,0.46,9.8,13.0,2.1
HFO,T1,H,0.47,9.8,13.0,2.1
HFO,T1,H,0.48,9.8,13.0,2.1
HFO,T1,H,0.49,9.8,13.0,2.1
HFO,T1,H,0.5,9.8,13.0,2.1
HFO,T1,H,0.51,9.8,13.0,2.1
HFO,T1,H,0.52,9.8,13.0,2.1
HFO,T1,H,0.53,9.8,13.0,2.1
HFO,T1,H,0.54,9.8,13.0,2.1
HFO,T1,H,0.55,9.8,13.0,2.1
HFO,T1,H,0.56,9.8,13.0,2.1
HFO,T1,H,0.57,9.8,13.0,2.1
HFO,T1,H,0.58,9.8,13.0,2.1
HFO,T1,H,0.59,9.8,13.0,2.1
HFO,T1,H,0.6,9.8,13.0,2.1
HFO,T1,H,0.61,9.8,13.0,2.1
HFO,T1,H,0.62,9.8,13.0,2.1
HFO,T1,H,0.63,9.8,13.0,2.1
HFO,T1,H,0.64,9.8,13.0,2.1
HFO,T1,H,0.65,9.8,13.0,2.1
HFO,T1,H,0.66,9.8,13.0,2.1
HFO,T1,H,0.67,9.8,13.0,2.1
HFO,T1,H,0.68,9.8,13.0,2.1
HFO,T1,H,0.69,9.8,13.0,2.1
HFO,T1,H,0.7,9.8,13.0,2.1
HFO,T1,H,0.71,9.8,13.0,2.1
HFO,T1,H,0.72,9.8,13.0,2.1
HFO,T1,H,0.73,9.8,13.0,2.1
HFO,T1,H,0.74,9.8,13.0,2.1
HFO,T1,H,0.75,9.8,13.0,2.1
HFO,T1,H,0.76,9.8,13.0,2.1
HFO,T1,H,0.77,9.8,13.0,2.1
HFO,T1,H,0.78,9.8,13.0,2.1
HFO,T1,H,0.79,9.8,13.0,2.1
HFO,T1,H,0.8,9.8,13.0,2.1
HFO,T1,H,0.81,9.8,13.0,2.1
HFO,T1,H,0.82,9.8,13.0,2.1
HFO,T1,H,0.83,9.8,13.0,2.1
HFO,T1,H,0.84,9.8,13.0,2.1
HFO,T1,H,0.85,9.8,13.0,2.1
HFO,T1,H,0.86,9.8,13.0,2.1
HFO,T1,H,0.87,9.8,13.0,2.1
HFO,T1,H,0.88,9.8,13.0,2.1
HFO,T1,H,0.89,9.8,13.0,2.1
HFO,T1,H,0.9,9.8,13.0,2.1
HFO,T1,H,0.91,9.8,13.0,2.1
HFO,T1,H,0.92,9.8,13.0,2.1
HFO,T1,H,0.93,9.8,13.0,2.1
HFO,T1,H,0.94,9.8,13.0,2.1
HFO,T1,H,0.95,9.8,13.0,2.1
HFO,T1,H,0.96,9.8,13.0,2.1
HFO,T1,H,0.97,9.8,13.0,2.1
HFO,T1,H,0.98,9.8,13.0,2.1
HFO,T1,H,0.99,9.8,13.0,2.1
HFO,T1,H,1.0,9.8,13.0,2.1
HFO,T2,S,0.0,66.60201916293708,11.2,2.1
HFO,T2,S,0.01,66.60201916293708,11.2,2.1
HFO,T2,S,0.02,66.60201916293708,11.2,2.1
HFO,T2,S,0.03,42.03841060336392,11.2,2.1
HFO,T2,S,0.04,31.754216595212732,11.2,2.1
HFO,T2,S,0.05,26.332756421586776,11.2,2.1
HFO,T2,S,0.06,23.069669503769674,11.2,2.1
HFO,T2,S,0.07,20.927989784951354,11.2,2.1
HFO,T2,S,0.08,19.43365784266879,11.2,2.1
HFO,T2,S,0.09,18.342400832390286,11.2,2.1
HFO,T2,S,0.1,17.516882216316937,11.2,2.1
HFO,T2,S,0.11,16.87457388171679,11.2,2.1
HFO,T2,S,0.12,16.36320677272214,11.2,2.1
HFO,T2,S,0.13,15.948235402782524,11.2,2.1
HFO,T2,S,0.14,15.606008646569077,11.2,2.1
HFO,T2,S,0.15,15.319846275840886,11.2,2.1
HFO,T2,S,0.16,15.077682521703245,11.2,2.1
HFO,T2,S,0.17,14.870596404960992,11.2,2.1
HFO,T2,S,0.18,14.6918649057106,11.2,2.1
HFO,T2,S,0.19,14.5363355140971,11.2,2.1
HFO,T2,S,0.2,14.400000000000004,11.2,2.1
HFO,T2,S,0.21,14.4,11.2,2.1
HFO,T2,S,0.22,14.4,11.2,2.1
HFO,T2,S,0.23,14.4,11.2,2.1
HFO,T2,S,0.24,14.4,11.2,2.1
HFO,T2,S,0.25,14.4,11.2,2.1
HFO,T2,S,0.26,14.4,11.2,2.1
HFO,T2,S,0.27,14.4,11.2,2.1
HFO,T2,S,0.28,14.4,11.2,2.1
HFO,T2,S,0.29,14.4,11.2,2.1
HFO,T2,S,0.3,14.4,11.2,2.1
HFO,T2,S,0.31,14.4,11.2,2.1
HFO,T2,S,0.32,14.4,11.2,2.1
HFO,T2,S,0.33,14.4,11.2,2.1
HFO,T2,S,0.34,14.4,11.2,2.1
HFO,T2,S,0.35,14.4,11.2,2.1
HFO,T2,S,0.36,14.4,11.2,2.1
HFO,T2,S,0.37,14.4,11.2,2.1
HFO,T2,S,0.38,14.4,11.2,2.1
HFO,T2,S,0.39,14.4,11.2,2.1
HFO,T2,S,0.4,14.4,11.2,2.1
HFO,T2,S,0.41,14.4,11.2,2.1
HFO,T2,S,0.42,14.4,11.2,2.1
HFO,T2,S,0.43,14.4,11.2,2.1
HFO,T2,S,0.44,14.4,11.2,2.1
HFO,T2,S,0.45,14.4,11.2,2.1
HFO,T2,S,0.46,14.4,11.2,2.1
HFO,T2,S,0.47,14.4,11.2,2.1
HFO,T2,S,0.48,14.4,11.2,2.1
HFO,T2,S,0.49,14.4,11.2,2.1
HFO,T2,S,0.5,14.4,11.2,2.1
HFO,T2,S,0.51,14.4,11.2,2.1
HFO,T2,S,0.52,14.4,11.2,2.1
HFO,T2,S,0.53,14.4,11.2,2.1
HFO,T2,S,0.54,14.4,11.2,2.1
HFO,T2,S,0.55,14.4,11.2,2.1
HFO,T2,S,0.56,14.4,11.2,2.1
HFO,T2,S,0.57,14.4,11.2,2.1
HFO,T2,S,0.58,14.4,11.2,2.1
HFO,T2,S,0.59,14.4,11.2,2.1
HFO,T2,S,0.6,14.4,11.2,2.1
HFO,T2,S,0.61,14.4,11.2,2.1
HFO,T2,S,0.62,14.4,11.2,2.1
HFO,T2,S,0.63,14.4,11.2,2.1
HFO,T2,S,0.64,14.4,11.2,2.1
HFO,T2,S,0.65,14.4,11.2,2.1
HFO,T2,S,0.66,14.4,11.2,2.1
HFO,T2,S,0.67,14.4,11.2,2.1
HFO,T2,S,0.68,14.4,11.2,2.1
HFO,T2,S,0.69,14.4,11.2,2.1
HFO,T2,S,0.7,14.4,11.2,2.1
HFO,T2,S,0.71,14.4,11.2,2.1
HFO,T2,S,0.72,14.4,11.2,2.1
HFO,T2,S,0.73,14.4,11.2,2.1
HFO,T2,S,0.74,14.4,11.2,2.1
HFO,T2,S,0.75,14.4,11.2,2.1
HFO,T2,S,0.76,14.4,11.2,2.1
HFO,T2,S,0.77,14.4,11.2,2.1
HFO,T2,S,0.78,14.4,11.2,2.1
HFO,T2,S,0.79,14.4,11.2,2.1
HFO,T2,S,0.8,14.4,11.2,2.1
HFO,T2,S,0.81,14.4,11.2,2.1
HFO,T2,S,0.82,14.4,11.2,2.1
HFO,T2,S,0.83,14.4,11.2,2.1
HFO,T2,S,0.84,14.4,11.2,2.1
HFO,T2,S,0.85,14.4,11.2,2.1
HFO,T2,S,0.86,14.4,11.2,2.1
HFO,T2,S,0.87,14.4,11.2,2.1
HFO,T2,S,0.88,14.4,11.2,2.1
HFO,T2,S,0.89,14.4,11.2,2.1
HFO,T2,S,0.9,14.4,11.2,2.1
HFO,T2,S,0.91,14.4,11.2,2.1
HFO,T2,S,0.92,14.4,11.2,2.1
HFO,T2,S,0.93,14.4,11.2,2.1
HFO,T2,S,0.94,14.4,11.2,2.1
HFO,T2,S,0.95,14.4,11.2,2.1
HFO,T2,S,0.96,14.4,11.2,2.1
HFO,T2,S,0.97,14.4,11.2,2.1
HFO,T2,S,0.98,14.4,11.2,2.1
HFO,T2,S,0.99,14.4,11.2,2.1
HFO,T2,S,1.0,14.4,11.2,2.1
HFO,T2,M,0.0,51.80157046006217,11.2,2.1
HFO,T2,M,0.01,51.80157046006217,11.2,2.1
HFO,T2,M,0.02,51.80157046006217,11.2,2.1
HFO,T2,M,0.03,32.69654158039416,11.2,2.1
HFO,T2,M,0.04,24.69772401849879,11.2,2.1
HFO,T2,M,0.05,20.48103277234527,11.2,2.1
HFO,T2,M,0.06,17.943076280709747,11.2,2.1
HFO,T2,M,0.07,16.277325388295495,11.2,2.1
HFO,T2,M,0.08,15.115067210964613,11.2,2.1
HFO,T2,M,0.09,14.266311758525777,11.2,2.1
HFO,T2,M,0.1,13.62424172380206,11.2,2.1
HFO,T2,M,0.11,13.124668574668611,11.2,2.1
HFO,T2,M,0.12,12.72693860100611,11.2,2.1
HFO,T2,M,0.13,12.404183091053072,11.2,2.1
HFO,T2,M,0.14,12.138006725109282,11.2,2.1
HFO,T2,M,0.15,11.915435992320688,11.2,2.1
HFO,T2,M,0.16,11.727086405769189,11.2,2.1
HFO,T2,M,0.17,11.566019426080771,11.2,2.1
HFO,T2,M,0.18,11.42700603777491,11.2,2.1
HFO,T2,M,0.19,11.306038733186632,11.2,2.1
HFO,T2,M,0.2,11.200000000000001,11.2,2.1
HFO,T2,M,0.21,11.2,11.2,2.1
HFO,T2,M,0.22,11.2,11.2,2.1
HFO,T2,M,0.23,11.2,11.2,2.1
HFO,T2,M,0.24,11.2,11.2,2.1
HFO,T2,M,0.25,11.2,11.2,2.1
HFO,T2,M,0.26,11.2,11.2,2.1
HFO,T2,M,0.27,11.2,11.2,2.1
HFO,T2,M,0.28,11.2,11.2,2.1
HFO,T2,M,0.29,11.2,11.2,2.1
HFO,T2,M,0.3,11.2,11.2,2.1
HFO,T2,M,0.31,11.2,11.2,2.1
HFO,T2,M,0.32,11.2,11.2,2.1
HFO,T2,M,0.33,11.2,11.2,2.1
HFO,T2,M,0.34,11.2,11.2,2.1
HFO,T2,M,0.35,11.2,11.2,2.1
HFO,T2,M,0.36,11.2,11.2,2.1
HFO,T2,M,0.37,11.2,11.2,2.1
HFO,T2,M,0.38,11.2,11.2,2.1
HFO,T2,M,0.39,11.2,11.2,2.1
HFO,T2,M,0.4,11.2,11.2,2.1
HFO,T2,M,0.41,11.2,11.2,2.1
HFO,T2,M,0.42,11.2,11.2,2.1
HFO,T2,M,0.43,11.2,11.2,2.1
HFO,T2,M,0.44,11.2,11.2,2.1
HFO,T2,M,0.45,11.2,11.2,2.1
HFO,T2,M,0.46,11.2,11.2,2.1
HFO,T2,M,0.47,11.2,11.2,2.1
HFO,T2,M,0.48,11.2,11.2,2.1
HFO,T2,M,0.49,11.2,11.2,2.1
HFO,T2,M,0.5,11.2,11.2,2.1
HFO,T2,M,0.51,11.2,11.2,2.1
HFO,T2,M,0.52,11.2,11.2,2.1
HFO,T2,M,0.53,11.2,11.2,2.1
HFO,T2,M,0.54,11.2,11.2,2.1
HFO,T2,M,0.55,11.2,11.2,2.1
HFO,T2,M,0.56,11.2,11.2,2.1
HFO,T2,M,0.57,11.2,11.2,2.1
HFO,T2,M,0.58,11.2,11.2,2.1
HFO,T2,M,0.59,11.2,11.2,2.1
HFO,T2,M,0.6,11.2,11.2,2.1
HFO,T2,M,0.61,11.2,11.2,2.1
HFO,T2,M,0.62,11.2,11.2,2.1
HFO,T2,M,0.63,11.2,11.2,2.1
HFO,T2,M,0.64,11.2,11.2,2.1
HFO,T2,M,0.65,11.2,11.2,2.1
HFO,T2,M,0.66,11.2,11.2,2.1
HFO,T2,M,0.67,11.2,11.2,2.1
HFO,T2,M,0.68,11.2,11.2,2.1
HFO,T2,M,0.69,11.2,11.2,2.1
HFO,T2,M,0.7,11.2,11.2,2.1
HFO,T2,M,0.71,11.2,11.2,2.1
HFO,T2,M,0.72,11.2,11.2,2.1
HFO,T2,M,0.73,11.2,11.2,2.1
HFO,T2,M,0.74,11.2,11.2,2.1
HFO,T2,M,0.75,11.2,11.2,2.1
HFO,T2,M,0.76,11.2,11.2,2.1
HFO,T2,M,0.77,11.2,11.2,2.1
HFO,T2,M,0.78,11.2,11.2,2.1
HFO,T2,M,0.79,11.2,11.2,2.1
HFO,T2,M,0.8,11.2,11.2,2.1
HFO,T2,M,0.81,11.2,11.2,2.1
HFO,T2,M,0.82,11.2,11.2,2.1
HFO,T2,M,0.83,11.2,11.2,2.1
HFO,T2,M,0.84,11.2,11.2,2.1
HFO,T2,M,0.85,11.2,11.2,2.1
HFO,T2,M,0.86,11.2,11.2,2.1
HFO,T2,M,0.87,11.2,11.2,2.1
HFO,T2,M,0.88,11.2,11.2,2.1
HFO,T2,M,0.89,11.2,11.2,2.1
HFO,T2,M,0.9,11.2,11.2,2.1
HFO,T2,M,0.91,11.2,11.2,2.1
HFO,T2,M,0.92,11.2,11.2,2.1
HFO,T2,M,0.93,11.2,11.2,2.1
HFO,T2,M,0.94,11.2,11.2,2.1
HFO,T2,M,0.95,11.2,11.2,2.1
HFO,T2,M,0.96,11.2,11.2,2.1
HFO,T2,M,0.97,11.2,11.2,2.1
HFO,T2,M,0.98,11.2,11.2,2.1
HFO,T2,M,0.99,11.2,11.2,2.1
HFO,T2,M,1.0,11.2,11.2,2.1
HFO,T2,H,0.0,35.61357969129275,11.2,2.1
HFO,T2,H,0.01,35.61357969129275,11.2,2.1
HFO,T2,H,0.02,35.61357969129275,11.2,2.1
HFO,T2,H,0.03,22.478872336520986,11.2,2.1
HFO,T2,H,0.04,16.97968526271792,11.2,2.1
HFO,T2,H,0.05,14.080710030987374,11.2,2.1
HFO,T2,H,0.06,12.335864942987952,11.2,2.1
HFO,T2,H,0.07,11.190661204453155,11.2,2.1
HFO,T2,H,0.08,10.391608707538174,11.2,2.1
HFO,T2,H,0.09,9.808089333986473,11.2,2.1
HFO,T2,H,0.1,9.366666185113917,11.2,2.1
HFO,T2,H,0.11,9.023209645084671,11.2,2.1
HFO,T2,H,0.12,8.749770288191701,11.2,2.1
HFO,T2,H,0.13,8.527875875098989,11.2,2.1
HFO,T2,H,0.14,8.34487962351263,11.2,2.1
HFO,T2,H,0.15,8.191862244720474,11.2,2.1
HFO,T2,H,0.16,8.06237190396632,11.2,2.1
HFO,T2,H,0.17,7.95163835543053,11.2,2.1
HFO,T2,H,0.18,7.856066650970252,11.2,2.1
HFO,T2,H,0.19,7.77290162906581,11.2,2.1
HFO,T2,H,0.2,7.700000000000002,11.2,2.1
HFO,T2,H,0.21,7.7,11.2,2.1
HFO,T2,H,0.22,7.7,11.2,2.1
HFO,T2,H,0.23,7.7,11.2,2.1
HFO,T2,H,0.24,7.7,11.2,2.1
HFO,T2,H,0.25,7.7,11.2,2.1
HFO,T2,H,0.26,7.7,11.2,2.1
HFO,T2,H,0.27,7.7,11.2,2.1
HFO,T2,H,0.28,7.7,11.2,2.1
HFO,T2,H,0.29,7.7,11.2,2.1
HFO,T2,H,0.3,7.7,11.2,2.1
HFO,T2,H,0.31,7.7,11.2,2.1
HFO,T2,H,0.32,7.7,11.2,2.1
HFO,T2,H,0.33,7.7,11.2,2.1
HFO,T2,H,0.34,7.7,11.2,2.1
HFO,T2,H,0.35,7.7,11.2,2.1
HFO,T2,H,0.36,7.7,11.2,2.1
HFO,T2,H,0.37,7.7,11.2,2.1
HFO,T2,H,0.38,7.7,11.2,2.1
HFO,T2,H,0.39,7.7,11.2,2.1
HFO,T2,H,0.4,7.7,11.2,2.1
HFO,T2,H,0.41,7.7,11.2,2.1
HFO,T2,H,0.42,7.7,11.2,2.1
HFO,T2,H,0.43,7.7,11.2,2.1
HFO,T2,H,0.44,7.7,11.2,2.1
HFO,T2,H,0.45,7.7,11.2,2.1
HFO,T2,H,0.46,7.7,11.2,2.1
HFO,T2,H,0.47,7.7,11.2,2.1
HFO,T2,H,0.48,7.7,11.2,2.1
HFO,T2,H,0.49,7.7,11.2,2.1
HFO,T2,H,0.5,7.7,11.2,2.1
HFO,T2,H,0.51,7.7,11.2,2.1
HFO,T2,H,0.52,7.7,11.2,2.1
HFO,T2,H,0.53,7.7,11.2,2.1
HFO,T2,H,0.54,7.7,11.2,2.1
HFO,T2,H,0.55,7.7,11.2,2.1
HFO,T2,H,0.56,7.7,11.2,2.1
HFO,T2,H,0.57,7.7,11.2,2.1
HFO,T2,H,0.58,7.7,11.2,2.1
HFO,T2,H,0.59,7.7,11.2,2.1
HFO,T2,H,0.6,7.7,11.2,2.1
HFO,T2,H,0.61,7.7,11.2,2.1
HFO,T2,H,0.62,7.7,11.2,2.1
HFO,T2,H,0.63,7.7,11.2,2.1
HFO,T2,H,0.64,7.7,11.2,2.1
HFO,T2,H,0.65,7.7,11.2,2.1
HFO,T2,H,0.66,7.7,11.2,2.1
HFO,T2,H,0.67,7.7,11.2,2.1
HFO,T2,H,0.68,7.7,11.2,2.1
HFO,T2,H,0.69,7.7,11.2,2.1
HFO,T2,H,0.7,7.7,11.2,2.1
HFO,T2,H,0.71,7.7,11.2,2.1
HFO,T2,H,0.72,7.7,11.2,2.1
HFO,T2,H,0.73,7.7,11.2,2.1
HFO,T2,H,0.74,7.7,11.2,2.1
HFO,T2,H,0.75,7.7,11.2,2.1
HFO,T2,H,0.76,7.7,11.2,2.1
HFO,T2,H,0.77,7.7,11.2,2.1
HFO,T2,H,0.78,7.7,11.2,2.1
HFO,T2,H,0.79,7.7,11.2,2.1
HFO,T2,H,0.8,7.7,11.2,2.1
HFO,T2,H,0.81,7.7,11.2,2.1
HFO,T2,H,0.82,7.7,11.2,2.1
HFO,T2,H,0.83,7.7,11.2,2.1
HFO,T2,H,0.84,7.7,11.2,2.1
HFO,T2,H,0.85,7.7,11.2,2.1
HFO,T2,H,0.86,7.7,11.2,2.1
HFO,T2,H,0.87,7.7,11.2,2.1
HFO,T2,H,0.88,7.7,11.2,2.1
HFO,T2,H,0.89,7.7,11.2,2.1
HFO,T2,H,0.9,7.7,11.2,2.1
HFO,T2,H,0.91,7.7,11.2,2.1
HFO,T2,H,0.92,7.7,11.2,2.1
HFO,T2,H,0.93,7.7,11.2,2.1
HFO,T2,H,0.94,7.7,11.2,2.1
HFO,T2,H,0.95,7.7,11.2,2.1
HFO,T2,H,0.96,7.7,11.2,2.1
HFO,T2,H,0.97,7.7,11.2,2.1
HFO,T2,H,0.98,7.7,11.2,2.1
HFO,T2,H,0.99,7.7,11.2,2.1
HFO,T2,H,1.0,7.7,11.2,2.1
HFO,T3,S,0.0,15.72547674680459,3.4,3.4
HFO,T3,S,0.01,15.72547674680459,3.4,3.4
HFO,T3,S,0.02,15.72547674680459,3.4,3.4
HFO,T3,S,0.03,9.92573583690537,3.4,3.4
HFO,T3,S,0.04,7.497523362758561,3.4,3.4
HFO,T3,S,0.05,6.2174563773191,3.4,3.4
HFO,T3,S,0.06,5.447005299501173,3.4,3.4
HFO,T3,S,0.07,4.9413309214468475,3.4,3.4
HFO,T3,S,0.08,4.588502546185686,3.4,3.4
HFO,T3,S,0.09,4.33084464098104,3.4,3.4
HFO,T3,S,0.1,4.135930523297054,3.4,3.4
HFO,T3,S,0.11,3.984274388738686,3.4,3.4
HFO,T3,S,0.12,3.863534932448283,3.4,3.4
HFO,T3,S,0.13,3.7655555812125403,3.4,3.4
HFO,T3,S,0.14,3.684752041551032,3.4,3.4
HFO,T3,S,0.15,3.617185926240209,3.4,3.4
HFO,T3,S,0.16,3.5600083731799326,3.4,3.4
HFO,T3,S,0.17,3.511113040060234,3.4,3.4
HFO,T3,S,0.18,3.4689125471816697,3.4,3.4
HFO,T3,S,0.19,3.4321903297173706,3.4,3.4
HFO,T3,S,0.2,3.400000000000001,3.4,3.4
HFO,T3,S,0.21,3.4,3.4,3.4
HFO,T3,S,0.22,3.4,3.4,3.4
HFO,T3,S,0.23,3.4,3.4,3.4
HFO,T3,S,0.24,3.4,3.4,3.4
HFO,T3,S,0.25,3.4,3.4,3.4
HFO,T3,S,0.26,3.4,3.4,3.4
HFO,T3,S,0.27,3.4,3.4,3.4
HFO,T3,S,0.28,3.4,3.4,3.4
HFO,T3,S,0.29,3.4,3.4,3.4
HFO,T3,S,0.3,3.4,3.4,3.4
HFO,T3,S,0.31,3.4,3.4,3.4
HFO,T3,S,0.32,3.4,3.4,3.4
HFO,T3,S,0.33,3.4,3.4,3.4
HFO,T3,S,0.34,3.4,3.4,3.4
HFO,T3,S,0.35,3.4,3.4,3.4
HFO,T3,S,0.36,3.4,3.4,3.4
HFO,T3,S,0.37,3.4,3.4,3.4
HFO,T3,S,0.38,3.4,3.4,3.4
HFO,T3,S,0.39,3.4,3.4,3.4
HFO,T3,S,0.4,3.4,3.4,3.4
HFO,T3,S,0.41,3.4,3.4,3.4
HFO,T3,S,0.42,3.4,3.4,3.4
HFO,T3,S,0.43,3.4,3.4,3.4
HFO,T3,S,0.44,3.4,3.4,3.4
HFO,T3,S,0.45,3.4,3.4,3.4
HFO,T3,S,0.46,3.4,3.4,3.4
HFO,T3,S,0.47,3.4,3.4,3.4
HFO,T3,S,0.48,3.4,3.4,3.4
HFO,T3,S,0.49,3.4,3.4,3.4
HFO,T3,S,0.5,3.4,3.4,3.4
HFO,T3,S,0.51,3.4,3.4,3.4
HFO,T3,S,0.52,3.4,3.4,3.4
HFO,T3,S,0.53,3.4,3.4,3.4
HFO,T3,S,0.54,3.4,3.4,3.4
HFO,T3,S,0.55,3.4,3.4,3.4
HFO,T3,S,0.56,3.4,3.4,3.4
HFO,T3,S,0.57,3.4,3.4,3.4
HFO,T3,S,0.58,3.4,3.4,3.4
HFO,T3,S,0.59,3.4,3.4,3.4
HFO,T3,S,0.6,3.4,3.4,3.4
HFO,T3,S,0.61,3.4,3.4,3.4
HFO,T3,S,0.62,3.4,3.4,3.4
HFO,T3,S,0.63,3.4,3.4,3.4
HFO,T3,S,0.64,3.4,3.4,3.4
HFO,T3,S,0.65,3.4,3.4,3.4
HFO,T3,S,0.66,3.4,3.4,3.4
HFO,T3,S,0.67,3.4,3.4,3.4
HFO,T3,S,0.68,3.4,3.4,3.4
HFO,T3,S,0.69,3.4,3.4,3.4
HFO,T3,S,0.7,3.4,3.4,3.4
HFO,T3,S,0.71,3.4,3.4,3.4
HFO,T3,S,0.72,3.4,3.4,3.4
HFO,T3,S,0.73,3.4,3.4,3.4
HFO,T3,S,0.74,3.4,3.4,3.4
HFO,T3,S,0.75,3.4,3.4,3.4
HFO,T3,S,0.76,3.4,3.4,3.4
HFO,T3,S,0.77,3.4,3.4,3.4
HFO,T3,S,0.78,3.4,3.4,3.4
HFO,T3,S,0.79,3.4,3.4,3.4
HFO,T3,S,0.8,3.4,3.4,3.4
HFO,T3,S,0.81,3.4,3.4,3.4
HFO,T3,S,0.82,3.4,3.4,3.4
HFO,T3,S,0.83,3.4,3.4,3.4
HFO,T3,S,0.84,3.4,3.4,3.4
HFO,T3,S,0.85,3.4,3.4,3.4
HFO,T3,S,0.86,3.4,3.4,3.4
HFO,T3,S,0.87,3.4,3.4,3.4
HFO,T3,S,0.88,3.4,3.4,3.4
HFO,T3,S,0.89,3.4,3.4,3.4
HFO,T3,S,0.9,3.4,3.4,3.4
HFO,T3,S,0.91,3.4,3.4,3.4
HFO,T3,S,0.92,3.4,3.4,3.4
HFO,T3,S,0.93,3.4,3.4,3.4
HFO,T3,S,0.94,3.4,3.4,3.4
HFO,T3,S,0.95,3.4,3.4,3.4
HFO,T3,S,0.96,3.4,3.4,3.4
HFO,T3,S,0.97,3.4,3.4,3.4
HFO,T3,S,0.98,3.4,3.4,3.4
HFO,T3,S,0.99,3.4,3.4,3.4
HFO,T3,S,1.0,3.4,3.4,3.4
HFO,T3,M,0.0,11.10033652715618,2.4,2.4
HFO,T3,M,0.01,11.10033652715618,2.4,2.4
HFO,T3,M,0.02,11.10033652715618,2.4,2.4
HFO,T3,M,0.03,7.00640176722732,2.4,2.4
HFO,T3,M,0.04,5.292369432535454,2.4,2.4
HFO,T3,M,0.05,4.388792736931129,2.4,2.4
HFO,T3,M,0.06,3.8449449172949457,2.4,2.4
HFO,T3,M,0.07,3.487998297491892,2.4,2.4
HFO,T3,M,0.08,3.2389429737781317,2.4,2.4
HFO,T3,M,0.09,3.057066805398381,2.4,2.4
HFO,T3,M,0.1,2.919480369386156,2.4,2.4
HFO,T3,M,0.11,2.812428980286131,2.4,2.4
HFO,T3,M,0.12,2.7272011287870233,2.4,2.4
HFO,T3,M,0.13,2.658039233797087,2.4,2.4
HFO,T3,M,0.14,2.601001441094846,2.4,2.4
HFO,T3,M,0.15,2.5533077126401476,2.4,2.4
HFO,T3,M,0.16,2.5129470869505406,2.4,2.4
HFO,T3,M,0.17,2.4784327341601653,2.4,2.4
HFO,T3,M,0.18,2.448644150951767,2.4,2.4
HFO,T3,M,0.19,2.4227225856828496,2.4,2.4
HFO,T3,M,0.2,2.4000000000000004,2.4,2.4
HFO,T3,M,0.21,2.4,2.4,2.4
HFO,T3,M,0.22,2.4,2.4,2.4
HFO,T3,M,0.23,2.4,2.4,2.4
HFO,T3,M,0.24,2.4,2.4,2.4
HFO,T3,M,0.25,2.4,2.4,2.4
HFO,T3,M,0.26,2.4,2.4,2.4
HFO,T3,M,0.27,2.4,2.4,2.4
HFO,T3,M,0.28,2.4,2.4,2.4
HFO,T3,M,0.29,2.4,2.4,2.4
HFO,T3,M,0.3,2.4,2.4,2.4
HFO,T3,M,0.31,2.4,2.4,2.4
HFO,T3,M,0.32,2.4,2.4,2.4
HFO,T3,M,0.33,2.4,2.4,2.4
HFO,T3,M,0.34,2.4,2.4,2.4
HFO,T3,M,0.35,2.4,2.4,2.4
HFO,T3,M,0.36,2.4,2.4,2.4
HFO,T3,M,0.37,2.4,2.4,2.4
HFO,T3,M,0.38,2.4,2.4,2.4
HFO,T3,M,0.39,2.4,2.4,2.4
HFO,T3,M,0.4,2.4,2.4,2.4
HFO,T3,M,0.41,2.4,2.4,2.4
HFO,T3,M,0.42,2.4,2.4,2.4
HFO,T3,M,0.43,2.4,2.4,2.4
HFO,T3,M,0.44,2.4,2.4,2.4
HFO,T3,M,0.45,2.4,2.4,2.4
HFO,T3,M,0.46,2.4,2.4,2.4
HFO,T3,M,0.47,2.4,2.4,2.4
HFO,T3,M,0.48,2.4,2.4,2.4
HFO,T3,M,0.49,2.4,2.4,2.4
HFO,T3,M,0.5,2.4,2.4,2.4
HFO,T3,M,0.51,2.4,2.4,2.4
HFO,T3,M,0.52,2.4,2.4,2.4
HFO,T3,M,0.53,2.4,2.4,2.4
HFO,T3,M,0.54,2.4,2.4,2.4
HFO,T3,M,0.55,2.4,2.4,2.4
