ME_type,fuel_type,s_content,Load1,CO2_EF_ME,CO2_EF_AE,CO2_EF_AB,SO2_EF_ME,SO2_EF_AE,SO2_EF_AB,SO4_EF_ME,SO4_EF_AE,SO4_EF_AB,EC_EF_ME,EC_EF_AE,EC_EF_AB,OC_EF_ME,OC_EF_AE,OC_EF_AB,CO_EF_ME,CO_EF_AE,CO_EF_AB,NMVOC_EF_ME,NMVOC_EF_AE,NMVOC_EF_AB,NH3_EF_ME,NH3_EF_AE,NH3_EF_AB
MSD,MGO,0.5,0.58,671.2040242600001,695.702,961.8,2.042524,2.12,2.93,0.07148834000000001,0.07,0.1,0.08170096000000003,0.08,0.08,0.20915452074390595,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.59,670.036455165,695.702,961.8,2.038971,2.12,2.93,0.071363985,0.07,0.1,0.08155884000000001,0.08,0.08,0.2087906759224326,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.6,668.9286940000002,695.702,961.8,2.0356,2.12,2.93,0.071246,0.07,0.1,0.08142400000000001,0.08,0.08,0.2084454728213926,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.61,667.880740765,695.702,961.8,2.032411,2.12,2.93,0.07113438500000001,0.07,0.1,0.08129644000000001,0.08,0.08,0.20811891006607602,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.62,666.89259546,695.702,961.8,2.029404,2.12,2.93,0.07102914,0.07,0.1,0.08117616,0.08,0.08,0.2078109866660648,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.63,665.964258085,695.702,961.8,2.026579,2.12,2.93,0.070930265,0.07,0.1,0.08106316,0.08,0.08,0.2075217019077476,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.64,665.0957286400002,695.702,961.8,2.023936,2.12,2.93,0.07083776,0.07,0.1,0.08095744,0.08,0.08,0.20725105527691348,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.65,664.2870071250002,695.702,961.8,2.021475,2.12,2.93,0.07075162500000001,0.07,0.1,0.080859,0.08,0.08,0.20699904640300376,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.66,663.53809354,695.702,961.8,2.019196,2.12,2.93,0.07067186,0.07,0.1,0.08076784000000001,0.08,0.08,0.20676567501895815,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.67,662.848987885,695.702,961.8,2.017099,2.12,2.93,0.070598465,0.07,0.1,0.08068396,0.08,0.08,0.20655094093229115,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.68,662.21969016,695.702,961.8,2.015184,2.12,2.93,0.07053144000000001,0.07,0.1,0.08060736,0.08,0.08,0.20635484400425547,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.69,661.6502003649998,695.702,961.8,2.013451,2.12,2.93,0.07047078500000001,0.07,0.1,0.08053803999999999,0.08,0.08,0.20617738413483086,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.7,661.1405185000001,695.702,961.8,2.0119,2.12,2.93,0.07041650000000002,0.07,0.1,0.080476,0.08,0.08,0.20601856125190868,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.71,660.6906445650002,695.702,961.8,2.0105310000000003,2.12,2.93,0.07036858500000001,0.07,0.1,0.08042124000000002,0.08,0.08,0.20587837530349806,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.72,660.3005785600002,695.702,961.8,2.009344,2.12,2.93,0.07032704000000001,0.07,0.1,0.08037376,0.08,0.08,0.20575682625211006,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.73,659.9703204850001,695.702,961.8,2.0083390000000003,2.12,2.93,0.07029186500000002,0.07,0.1,0.08033356000000001,0.08,0.08,0.20565391407071046,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.74,659.69987034,695.702,961.8,2.007516,2.12,2.93,0.07026306,0.07,0.1,0.08030063999999999,0.08,0.08,0.205569638739802,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.75,659.489228125,695.702,961.8,2.006875,2.12,2.93,0.070240625,0.07,0.1,0.080275,0.08,0.08,0.20550400024532253,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.76,659.3383938400002,695.702,961.8,2.006416,2.12,2.93,0.07022456000000002,0.07,0.1,0.08025664,0.08,0.08,0.20545699857712849,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.77,659.247367485,695.702,961.8,2.006139,2.12,2.93,0.07021486500000003,0.07,0.1,0.08024556000000001,0.08,0.08,0.2054286337279024,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.78,659.21614906,695.702,961.8,2.0060439999999997,2.12,2.93,0.07021154000000003,0.07,0.1,0.08024176000000001,0.08,0.08,0.2054189056923652,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.79,659.2447385650001,695.702,961.8,2.0061310000000003,2.12,2.93,0.07021458500000002,0.07,0.1,0.08024524000000001,0.08,0.08,0.2054278144667079,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.8,659.3331360000002,695.702,961.8,2.0064,2.12,2.93,0.07022400000000001,0.07,0.1,0.08025600000000001,0.08,0.08,0.2054553600481821,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.81,659.481341365,695.702,961.8,2.0068509999999997,2.12,2.93,0.07023978500000001,0.07,0.1,0.08027404,0.08,0.08,0.20550154243480434,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.82,659.6893546599998,695.702,961.8,2.007484,2.12,2.93,0.07026194,0.07,0.1,0.08029936,0.08,0.08,0.2055663616251432,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.83,659.9571758850002,695.702,961.8,2.008299,2.12,2.93,0.07029046500000001,0.07,0.1,0.08033196000000001,0.08,0.08,0.2056498176181655,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.84,660.28480504,695.702,961.8,2.009296,2.12,2.93,0.07032536,0.07,0.1,0.08037184,0.08,0.08,0.20575191041312546,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.85,660.672242125,695.702,961.8,2.010475,2.12,2.93,0.070366625,0.07,0.1,0.080419,0.08,0.08,0.2058726400094846,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.86,661.11948714,695.702,961.8,2.011836,2.12,2.93,0.07041426,0.07,0.1,0.08047344000000001,0.08,0.08,0.20601200640685435,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.87,661.6265400850002,695.702,961.8,2.0133790000000005,2.12,2.93,0.07046826500000003,0.07,0.1,0.08053516000000002,0.08,0.08,0.20617000960495396,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.88,662.1934009600002,695.702,961.8,2.015104,2.12,2.93,0.07052864,0.07,0.1,0.08060416000000001,0.08,0.08,0.20634664960358076,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.89,662.8200697650002,695.702,961.8,2.017011,2.12,2.93,0.07059538500000001,0.07,0.1,0.08068044,0.08,0.08,0.20654192640258845,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.9,663.5065465,695.702,961.8,2.0191,2.12,2.93,0.07066850000000001,0.07,0.1,0.080764,0.08,0.08,0.20675584000187125,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.91,664.2528311650002,695.702,961.8,2.0213710000000003,2.12,2.93,0.07074798500000001,0.07,0.1,0.08085484000000001,0.08,0.08,0.20698839040135286,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.92,665.0589237600002,695.702,961.8,2.0238240000000003,2.12,2.93,0.07083384000000002,0.07,0.1,0.08095296000000002,0.08,0.08,0.2072395776009783,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.93,665.924824285,695.702,961.8,2.026459,2.12,2.93,0.07092606500000001,0.07,0.1,0.08105836,0.08,0.08,0.2075094016007074,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.94,666.8505327400002,695.702,961.8,2.0292760000000003,2.12,2.93,0.07102466000000003,0.07,0.1,0.08117104000000001,0.08,0.08,0.20779786240051165,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.95,667.8360491250003,695.702,961.8,2.0322750000000003,2.12,2.93,0.07112962500000003,0.07,0.1,0.08129100000000003,0.08,0.08,0.20810496000037004,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.96,668.88137344,695.702,961.8,2.035456,2.12,2.93,0.07124096,0.07,0.1,0.08141824,0.08,0.08,0.2084306944002676,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.97,669.9865056850001,695.702,961.8,2.0388189999999997,2.12,2.93,0.07135866500000003,0.07,0.1,0.08155276,0.08,0.08,0.20877506560019365,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.98,671.1514458600002,695.702,961.8,2.042364,2.12,2.93,0.07148274,0.07,0.1,0.08169456,0.08,0.08,0.20913807360014008,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,0.99,672.3761939650002,695.702,961.8,2.046091,2.12,2.93,0.07161318500000001,0.07,0.1,0.08184364000000001,0.08,0.08,0.20951971840010133,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.5,1.0,673.6607500000001,695.702,961.8,2.0500000000000003,2.12,2.93,0.07175000000000002,0.07,0.1,0.08200000000000003,0.08,0.08,0.20992000000007335,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.0,841.2544,695.702,961.8,0.512,0.42,0.59,0.0128,0.01,0.02,0.1024,0.08,0.08,0.8532480000000001,0.2,0.2,10.667015779274706,1.1,0.2,10.590007030337196,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.01,836.617970965,695.702,961.8,0.5091782,0.42,0.59,0.012729455,0.01,0.02,0.10183564,0.08,0.08,0.8485454703000002,0.2,0.2,10.667015779274706,1.1,0.2,10.590007030337196,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.02,832.04134986,695.702,961.8,0.5063928,0.42,0.59,0.01265982,0.01,0.02,0.10127856,0.08,0.08,0.8439036012000001,0.2,0.2,10.667015779274706,1.1,0.2,10.590007030337196,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.03,827.524536685,695.702,961.8,0.5036438000000001,0.42,0.59,0.012591095000000002,0.01,0.02,0.10072876,0.08,0.08,0.8393223927000002,0.2,0.2,7.123676601765558,1.1,0.2,5.842164187650509,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.04,823.06753144,695.702,961.8,0.5009312,0.42,0.59,0.01252328,0.01,0.02,0.10018624,0.08,0.08,0.8348018448000002,0.2,0.2,5.352007013010982,1.1,0.2,3.854356215707708,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.05,818.670334125,695.702,961.8,0.498255,0.42,0.59,0.012456375,0.01,0.02,0.099651,0.08,0.08,0.8303419575000001,0.2,0.2,4.289005259758237,1.1,0.2,2.8064547715923576,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.06,814.3329447400001,695.702,961.8,0.4956152,0.42,0.59,0.01239038,0.01,0.02,0.09912304,0.08,0.08,0.8259427308000001,0.2,0.2,3.5803374242564057,1.1,0.2,2.1757402806718216,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.07,810.0553632850001,695.702,961.8,0.4930118000000001,0.42,0.59,0.012325295,0.01,0.02,0.09860236,0.08,0.08,0.8216041647000001,0.2,0.2,3.0741461131836703,1.1,0.2,1.7617799824665368,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.08,805.8375897600001,695.702,961.8,0.4904448000000001,0.42,0.59,0.01226112,0.01,0.02,0.09808896,0.08,0.08,0.8173262592000001,0.2,0.2,2.694502629879118,1.1,0.2,1.4729440323431051,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.09,801.679624165,695.702,961.8,0.48791419999999996,0.42,0.59,0.012197855,0.01,0.02,0.09758284,0.08,0.08,0.8131090143,0.2,0.2,2.399224365086688,1.1,0.2,1.2620174995734224,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.1,797.5814665000001,695.702,961.8,0.4854200000000001,0.42,0.59,0.012135500000000002,0.01,0.02,0.09708400000000003,0.08,0.08,0.8089524300000002,0.2,0.2,2.163001753252745,1.1,0.2,1.102454923768535,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.11,793.5431167650001,695.702,961.8,0.4829622000000001,0.42,0.59,0.012074055000000002,0.01,0.02,0.09659244000000003,0.08,0.08,0.8048565063000002,0.2,0.2,1.969728707206792,1.1,0.2,0.9783046377129132,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.12,789.56457496,695.702,961.8,0.48054079999999993,0.42,0.59,0.01201352,0.01,0.02,0.09610816,0.08,0.08,0.8008212431999999,0.2,0.2,1.8086678355018304,1.1,0.2,0.8794636770072691,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.13,785.6458410850001,695.702,961.8,0.4781558000000001,0.42,0.59,0.011953895,0.01,0.02,0.09563116,0.08,0.08,0.7968466407000002,0.2,0.2,1.6723855594437862,1.1,0.2,0.7992548247977326,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.14,781.78691514,695.702,961.8,0.4758072,0.42,0.59,0.011895180000000002,0.01,0.02,0.09516144,0.08,0.08,0.7929326988000002,0.2,0.2,1.5555721799654625,1.1,0.2,0.7331066100057878,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.15,777.987797125,695.702,961.8,0.4734950000000001,0.42,0.59,0.011837375,0.01,0.02,0.094699,0.08,0.08,0.3795861309393084,0.2,0.2,1.4543339177509156,1.1,0.2,0.6777949500592041,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.16,774.24848704,695.702,961.8,0.4712192,0.42,0.59,0.01178048,0.01,0.02,0.09424384,0.08,0.08,0.3264517143193366,0.2,0.2,1.3657504383131869,1.1,0.2,0.6309876805144189,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.17,770.568984885,695.702,961.8,0.4689798,0.42,0.59,0.011724495,0.01,0.02,0.09379596,0.08,0.08,0.295877091113972,0.2,0.2,1.2875885446916613,1.1,0.2,0.5909604860242468,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.18,766.9492906600002,695.702,961.8,0.4667768000000001,0.42,0.59,0.011669420000000002,0.01,0.02,0.09335536,0.08,0.08,0.2766403985553008,0.2,0.2,1.218111305916972,1.1,0.2,0.5564138896876144,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.19,763.389404365,695.702,961.8,0.4646102,0.42,0.59,0.011615255,0.01,0.02,0.09292204,0.08,0.08,0.26381021018793216,0.2,0.2,1.1559474606975129,1.1,0.2,0.5263519748427862,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.2,759.8893260000001,695.702,961.8,0.4624800000000001,0.42,0.59,0.011562,0.01,0.02,0.092496,0.08,0.08,0.25488219567360004,0.2,0.2,1.1000000000000003,1.1,0.2,0.5000000000000001,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.21,756.4490555650002,695.702,961.8,0.4603862000000001,0.42,0.59,0.011509655,0.01,0.02,0.09207724,0.08,0.08,0.2484543585215085,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.22,753.0685930600001,695.702,961.8,0.4583288000000001,0.42,0.59,0.011458220000000002,0.01,0.02,0.09166576,0.08,0.08,0.2436860491948338,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.23,749.747938485,695.702,961.8,0.4563078,0.42,0.59,0.011407695,0.01,0.02,0.09126156,0.08,0.08,0.24004768024539644,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.24,746.48709184,695.702,961.8,0.4543232,0.42,0.59,0.01135808,0.01,0.02,0.09086464,0.08,0.08,0.237193430046145,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.25,743.286053125,695.702,961.8,0.452375,0.42,0.59,0.011309375,0.01,0.02,0.090475,0.08,0.08,0.2348914855430649,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.26,740.14482234,695.702,961.8,0.45046320000000006,0.42,0.59,0.01126158,0.01,0.02,0.09009264,0.08,0.08,0.2329834591334043,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.27,737.063399485,695.702,961.8,0.4485878,0.42,0.59,0.011214694999999998,0.01,0.02,0.08971755999999999,0.08,0.08,0.23135961337273156,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.28,734.0417845600001,695.702,961.8,0.4467488000000001,0.42,0.59,0.011168720000000002,0.01,0.02,0.08934976000000001,0.08,0.08,0.22994314214301134,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.29,731.0799775650001,695.702,961.8,0.4449462000000001,0.42,0.59,0.011123655,0.01,0.02,0.08898924000000001,0.08,0.08,0.22867988968938394,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.3,728.1779785,695.702,961.8,0.44318,0.42,0.59,0.0110795,0.01,0.02,0.088636,0.08,0.08,0.2275314652009871,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.31,725.3357873650001,695.702,961.8,0.4414502000000001,0.42,0.59,0.011036255000000002,0.01,0.02,0.08829004000000001,0.08,0.08,0.2264705469419841,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.32,722.55340416,695.702,961.8,0.4397568,0.42,0.59,0.01099392,0.01,0.02,0.08795135999999999,0.08,0.08,0.2254776352888875,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.33,719.830828885,695.702,961.8,0.4380998,0.42,0.59,0.010952495,0.01,0.02,0.08761996,0.08,0.08,0.2245387843402416,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.34,717.16806154,695.702,961.8,0.4364792000000001,0.42,0.59,0.010911980000000002,0.01,0.02,0.08729584000000001,0.08,0.08,0.22364400497794576,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.35,714.5651021250002,695.702,961.8,0.434895,0.42,0.59,0.010872375000000002,0.01,0.02,0.08697900000000001,0.08,0.08,0.22278613424021734,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.36,712.0219506400001,695.702,961.8,0.4333472,0.42,0.59,0.010833680000000002,0.01,0.02,0.08666944000000001,0.08,0.08,0.22196003149697752,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.37,709.538607085,695.702,961.8,0.4318358,0.42,0.59,0.010795895,0.01,0.02,0.08636716,0.08,0.08,0.22116200521501075,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.38,707.1150714600002,695.702,961.8,0.4303608000000001,0.42,0.59,0.01075902,0.01,0.02,0.08607216000000001,0.08,0.08,0.22038940324574632,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.39,704.7513437650001,695.702,961.8,0.4289222000000001,0.42,0.59,0.010723055000000002,0.01,0.02,0.08578444000000003,0.08,0.08,0.21964031950574545,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.4,702.4474240000001,695.702,961.8,0.42751999999999996,0.42,0.59,0.010688,0.01,0.02,0.085504,0.08,0.08,0.2189133837298296,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.41,700.203312165,695.702,961.8,0.4261542,0.42,0.59,0.010653855000000002,0.01,0.02,0.08523084000000003,0.08,0.08,0.21820761063433916,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.42,698.0190082600002,695.702,961.8,0.4248248000000001,0.42,0.59,0.01062062,0.01,0.02,0.08496496,0.08,0.08,0.217522291630722,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.43,695.8945122850001,695.702,961.8,0.4235318000000001,0.42,0.59,0.010588295,0.01,0.02,0.08470636000000001,0.08,0.08,0.2168569170473622,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.44,693.82982424,695.702,961.8,0.4222752,0.42,0.59,0.01055688,0.01,0.02,0.08445504,0.08,0.08,0.2162111202431708,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.45,691.8249441250001,695.702,961.8,0.4210550000000001,0.42,0.59,0.010526375,0.01,0.02,0.08421100000000001,0.08,0.08,0.21558463743945244,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.46,689.87987194,695.702,961.8,0.4198712000000001,0.42,0.59,0.01049678,0.01,0.02,0.08397424,0.08,0.08,0.21497727884258486,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.47,687.9946076850001,695.702,961.8,0.4187238000000001,0.42,0.59,0.010468095000000002,0.01,0.02,0.08374476000000003,0.08,0.08,0.21438890787995632,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.48,686.1691513600001,695.702,961.8,0.4176128000000001,0.42,0.59,0.01044032,0.01,0.02,0.08352256000000001,0.08,0.08,0.2138194262674156,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.49,684.403502965,695.702,961.8,0.4165382,0.42,0.59,0.010413455,0.01,0.02,0.08330764,0.08,0.08,0.213268763269088,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.5,682.6976625000002,695.702,961.8,0.4155,0.42,0.59,0.0103875,0.01,0.02,0.08310000000000001,0.08,0.08,0.2127368679716649,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.51,681.0516299650002,695.702,961.8,0.4144982000000001,0.42,0.59,0.010362455,0.01,0.02,0.08289964000000001,0.08,0.08,0.2122237037265256,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.52,679.4654053600002,695.702,961.8,0.4135328,0.42,0.59,0.010338320000000002,0.01,0.02,0.08270656000000001,0.08,0.08,0.21172924415102687,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.53,677.938988685,695.702,961.8,0.4126038000000001,0.42,0.59,0.010315095000000002,0.01,0.02,0.08252076000000001,0.08,0.08,0.2112534702513129,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.54,676.4723799400001,695.702,961.8,0.4117112000000001,0.42,0.59,0.01029278,0.01,0.02,0.08234224000000001,0.08,0.08,0.21079636835191864,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.55,675.065579125,695.702,961.8,0.410855,0.42,0.59,0.010271375,0.01,0.02,0.08217100000000001,0.08,0.08,0.21035792860581445,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.56,673.71858624,695.702,961.8,0.4100352,0.42,0.59,0.01025088,0.01,0.02,0.08200704,0.08,0.08,0.20993814392207874,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.57,672.431401285,695.702,961.8,0.4092518000000001,0.42,0.59,0.010231295,0.01,0.02,0.08185036,0.08,0.08,0.2095370091940794,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.58,671.2040242600001,695.702,961.8,0.4085048000000001,0.42,0.59,0.010212620000000002,0.01,0.02,0.08170096000000003,0.08,0.08,0.20915452074390595,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.59,670.036455165,695.702,961.8,0.4077942000000001,0.42,0.59,0.010194855,0.01,0.02,0.08155884000000001,0.08,0.08,0.2087906759224326,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
MSD,MGO,0.1,0.6,668.9286940000002,695.702,961.8,0.40712,0.42,0.59,0.010178,0.01,0.02,0.08142400000000001,0.08,0.08,0.2084454728213926,0.2,0.2,1.1,1.1,0.2,0.5,0.4,0.1,0.003,0.003,0.004
